ccid,r-time,r-time-decode,r-sts,r-val,r-spcl-val,gps-act,header,sim-operator,buffer,log-byte,driver_license_full,car_v,gsm_csq,gps-hdop,sattel,gps_speed,acc-on,ovr-spd,SOS-on,m-batt-low,m-batt-zro,turn-right,turn-left,crash-off,HA-off,HD-off,HC-off,gps-dist,lat,long,heading,imei,dvice-s/n,fw_ver,fuel-typ,fuel-lv,temper01,temper02
8966052503402466662F,2026-03-04 05:32:09,2026-03-04 05:32:10.005000,50,31,147272,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:31:53,2026-03-04 05:31:54.131000,50,31,147256,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:31:38,2026-03-04 05:31:39.500000,50,31,147241,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:31:24,2026-03-04 05:31:25.174000,50,31,147227,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:31:10,2026-03-04 05:31:11.027000,50,31,147213,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:30:55,2026-03-04 05:30:56.646000,50,31,147198,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:30:41,2026-03-04 05:30:42.516000,50,31,147184,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:30:27,2026-03-04 05:30:28.285000,50,31,147170,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:30:12,2026-03-04 05:30:13.933000,50,31,147155,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:29:58,2026-03-04 05:29:59.495000,50,31,147141,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:29:44,2026-03-04 05:29:45.353000,50,31,147127,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:29:30,2026-03-04 05:29:31.028000,50,31,147113,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:29:15,2026-03-04 05:29:16.692000,50,31,147098,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:29:01,2026-03-04 05:29:02.238000,50,31,147084,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:28:47,2026-03-04 05:28:48.056000,50,31,147070,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:28:32,2026-03-04 05:28:33.703000,50,31,147055,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:28:18,2026-03-04 05:28:19.670000,50,31,147041,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:28:04,2026-03-04 05:28:05.017000,50,31,147027,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:27:50,2026-03-04 05:27:50.988000,50,31,147013,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:27:35,2026-03-04 05:27:36.732000,50,31,146998,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:27:21,2026-03-04 05:27:22.370000,50,31,146984,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:27:07,2026-03-04 05:27:08.029000,50,31,146970,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:26:52,2026-03-04 05:26:53.442000,50,31,146955,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:26:38,2026-03-04 05:26:39.412000,50,31,146941,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:26:24,2026-03-04 05:26:25.073000,50,31,146927,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:26:09,2026-03-04 05:26:10.713000,50,31,146912,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:25:56,2026-03-04 05:25:57.871000,50,31,146899,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:25:41,2026-03-04 05:25:42.018000,50,31,146884,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:25:26,2026-03-04 05:25:27.666000,50,31,146869,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:25:12,2026-03-04 05:25:13.557000,50,31,146855,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:24:58,2026-03-04 05:24:59.189000,50,31,146841,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:24:54,2026-03-04 05:24:55.219000,50,31,146837,V,undefined,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:24:43,2026-03-04 05:24:44.870000,50,31,146826,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:24:29,2026-03-04 05:24:30.637000,50,31,146812,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:24:15,2026-03-04 05:24:16.408000,50,31,146798,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:24:01,2026-03-04 05:24:02.049000,50,31,146784,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:23:46,2026-03-04 05:23:47.812000,50,31,146769,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:23:32,2026-03-04 05:23:33.671000,50,31,146755,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:23:18,2026-03-04 05:23:19.299000,50,31,146741,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:23:04,2026-03-04 05:23:04.994000,50,31,146727,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:22:49,2026-03-04 05:22:50.769000,50,31,146712,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:22:35,2026-03-04 05:22:36.218000,50,31,146698,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:22:20,2026-03-04 05:22:21.879000,50,31,146683,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:22:08,2026-03-04 05:22:09.920000,50,31,146671,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:21:52,2026-03-04 05:21:53.265000,50,31,146655,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:21:37,2026-03-04 05:21:38.932000,50,31,146640,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:21:23,2026-03-04 05:21:24.476000,50,31,146626,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:21:09,2026-03-04 05:21:10.080000,50,31,146612,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:20:54,2026-03-04 05:20:55.935000,50,31,146597,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:20:40,2026-03-04 05:20:41.381000,50,31,146583,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:20:26,2026-03-04 05:20:27.449000,50,31,146569,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:20:12,2026-03-04 05:20:13.017000,50,31,146555,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:19:57,2026-03-04 05:19:58.693000,50,31,146540,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:19:44,2026-03-04 05:19:45.403000,50,31,146527,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:19:28,2026-03-04 05:19:29.947000,50,31,146511,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:19:14,2026-03-04 05:19:15.608000,50,31,146497,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:19:00,2026-03-04 05:19:01.146000,50,31,146483,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:18:45,2026-03-04 05:18:46.889000,50,31,146468,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:18:31,2026-03-04 05:18:32.636000,50,31,146454,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:18:17,2026-03-04 05:18:18.393000,50,31,146440,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:18:03,2026-03-04 05:18:04.342000,50,31,146426,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:17:48,2026-03-04 05:17:49.795000,50,31,146411,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:17:34,2026-03-04 05:17:35.364000,50,31,146397,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:17:20,2026-03-04 05:17:21.136000,50,31,146383,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:17:05,2026-03-04 05:17:06.666000,50,31,146368,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:16:51,2026-03-04 05:16:52.523000,50,31,146354,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:16:37,2026-03-04 05:16:38.385000,50,31,146340,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:16:23,2026-03-04 05:16:24.148000,50,31,146326,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:16:08,2026-03-04 05:16:10.200000,50,31,146311,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:15:55,2026-03-04 05:15:56.786000,50,31,146298,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:15:40,2026-03-04 05:15:41.115000,50,31,146283,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:15:25,2026-03-04 05:15:26.878000,50,31,146268,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:15:12,2026-03-04 05:15:13.550000,50,31,146255,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:14:57,2026-03-04 05:14:58.055000,50,31,146240,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:14:42,2026-03-04 05:14:43.600000,50,31,146225,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:14:28,2026-03-04 05:14:29.270000,50,31,146211,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:14:13,2026-03-04 05:14:14.901000,50,31,146196,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:13:59,2026-03-04 05:14:00.629000,50,31,146182,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:13:45,2026-03-04 05:13:46.279000,50,31,146168,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:13:31,2026-03-04 05:13:32.539000,50,31,146154,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:13:16,2026-03-04 05:13:17.791000,50,31,146139,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:13:02,2026-03-04 05:13:03.408000,50,31,146125,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:12:48,2026-03-04 05:12:49.260000,50,31,146111,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:12:33,2026-03-04 05:12:34.626000,50,31,146096,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:12:19,2026-03-04 05:12:20.507000,50,31,146082,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:12:05,2026-03-04 05:12:06.080000,50,31,146068,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:11:50,2026-03-04 05:11:51.950000,50,31,146053,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:11:36,2026-03-04 05:11:37.708000,50,31,146039,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:11:22,2026-03-04 05:11:23.231000,50,31,146025,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:11:08,2026-03-04 05:11:09.064000,50,31,146011,V,7E,D,0,,,11960,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
8966052503402466662F,2026-03-04 05:10:53,2026-03-04 05:10:54.817000,50,31,145996,V,7E,D,0,,,11990,31,0.0,0,0,1,0,0,0,0,0,0,1,1,1,1,21263.9,14.204766,100.66255,0,868291079125007,88011000999,Z4908RBH.2 (2025-07-16),0,0.0,0.0,0.0
